mibig_name,filename,accession,completeness,kingdom,mibig
BGC0000363,BGC0000363.fna,AM231612.1,Unknown,bacteria,NRP
BGC0002566,BGC0002566.fna,CP008953.1,Unknown,bacteria,Other
BGC0000749,BGC0000749.fna,AF503612.1,Unknown,bacteria,Saccharide
BGC0001015,BGC0001015.fasta,AJ441056.1,Unknown,bacteria,NRP__Polyketide
BGC0000855,BGC0000855.fasta,DQ238213.1,Unknown,bacteria,Other
BGC0002001,BGC0002001.fna,NZ_CP010415.1,Unknown,bacteria,NRP__Polyketide
BGC0001116,virginiamycin.fasta,AB283030.2,Unknown,bacteria,NRP__Polyketide
BGC0001022,myxalamid.fasta,AF319998.1,Unknown,bacteria,NRP__Polyketide
BGC0001118,BGC0001118.fasta,CM000172.1,complete,fungi,Polyketide
BGC0000567,trifolitoxin.fasta,L06719.1,Unknown,bacteria,RiPP
BGC0001363,BGC0001363.fna,AL646053.1,Unknown,bacteria,NRP__Polyketide
BGC0001179,rishirilide_B.fasta,KJ437438.1,complete,bacteria,Polyketide
BGC0000129,pyripyropene.fasta,CM000174.1,Unknown,fungi,Polyketide
BGC0002432,BGC0002432.fasta,CP007806.1,Unknown,bacteria,NRP
BGC0001969,BGC0001969.fna,MK140602.1,Unknown,fungi,Terpene
BGC0002171,BGC0002171.fna,ACJE01000002.1,Unknown,fungi,NRP__Polyketide
BGC0002553,BGC0002553.fasta,MH813486.1,Unknown,bacteria,Other
BGC0001390,BGC0001390.fasta,LC125467.1,Unknown,fungi,NRP__Polyketide
BGC0000915,BGC0000915.fna,AF127374.2,complete,bacteria,Other
BGC0002038,BGC0002038.fasta,VCNB01000001.1,Unknown,bacteria,Polyketide
BGC0000057,BGC0000057.fasta,AACD01000135.1,incomplete,fungi,Polyketide
BGC0002366,MK388865.1.fasta,MK388865.1,Unknown,bacteria,Polyketide
BGC0002301,BGC0002301.fna,MK449412.1,Unknown,fungi,Polyketide
BGC0001846,BGC0001846.fasta,RCOL01000001.1,complete,bacteria,NRP__Saccharide
BGC0001285,BGC0001285.fna,KT373879.1,complete,bacteria,Other
BGC0001398,BGC0001398.fasta,LC646903.1,Unknown,fungi,RiPP
BGC0002204,BGC0002204.fna,MT586757.1,Unknown,fungi,NRP__Polyketide
BGC0002422,BGC0002422.fna,LT629691.1,Unknown,bacteria,NRP
BGC0000804,BGC0000804.fna,AHGS01000039.1,Unknown,bacteria,Saccharide
BGC0002128,BGC0002128.fna,AL645882.2,Unknown,bacteria,Other
BGC0000559,subtilin.fasta,U09819.1,complete,bacteria,RiPP
BGC0000156,TAN-1612.fasta,JN257714.1,complete,fungi,Polyketide
BGC0000091,BGC0000091.fasta,KF711829.1,Unknown,bacteria,Polyketide
BGC0001499,BGC0001499_aerobactin.fasta,MH015021.1,Unknown,bacteria,Other
BGC0002355,BGC0002355.fna,LC208006.1,Unknown,bacteria,Other__Polyketide
BGC0000373,BGC0000373.fasta,CM000913.1,Unknown,bacteria,NRP
BGC0002521,MT511054.1.fasta,MT511054.1,Unknown,bacteria,NRP
BGC0001783,BGC0001783.fna,JQ414024.1,Unknown,bacteria,Other
BGC0002596,BGC0002596.fna,CAGA01000059.1,Unknown,fungi,Polyketide
BGC0002068,BGC0002068.fasta,CP041191.1,complete,bacteria,NRP__Polyketide
BGC0000367,BGC0000367.fasta,AP008955.1,Unknown,bacteria,NRP
BGC0002272,BGC0002272.fasta,CH476610.1,Unknown,fungi,NRP
BGC0001222,acidocin_B.fasta,KP728900.1,Unknown,bacteria,RiPP
BGC0000837,BGC0000837.fna,CP000020.2,complete,bacteria,Other
BGC0000585,BGC0000585.fasta,X57583.1,Unknown,bacteria,RiPP
BGC0000189,BGC0000189.fna,FN667741.1,complete,bacteria,Polyketide
BGC0001712,BGC0001712.fna,MSFO01000007.1,Unknown,bacteria,Other
BGC0000209,chlortetracycline.fasta,HM627755.1,Unknown,bacteria,Polyketide
BGC0000310,bacitracin.fasta,AF007865.2,Unknown,bacteria,NRP
BGC0002339,MT520811.1.fasta,MT520811.1,Unknown,bacteria,Terpene
BGC0002379,BGC0002379.fasta,AP023348.1,Unknown,bacteria,NRP
BGC0002494,vibriobactin.fasta,U52150.2,Unknown,bacteria,NRP
BGC0000767,BGC0000767.fna,EF138835.1,Unknown,bacteria,Saccharide
BGC0000653,BGC0000653.fna,HQ292065.1,Unknown,bacteria,Terpene
BGC0001389,BGC0001389.fna,KJ513094.1,Unknown,bacteria,NRP
BGC0001498,BGC0001498_aerobactin.fasta,CBXF010000089.1,Unknown,bacteria,Other
BGC0002460,MT371051.1.fasta,MT371051.1,Unknown,bacteria,Alkaloid
BGC0002532,BGC0002532.fna,AP018166.1,Unknown,bacteria,NRP__Polyketide
BGC0000673,BGC0000673.fna,BN001307.1,Unknown,fungi,Terpene
BGC0000849,BGC0000849.fasta,AL645882.2,complete,bacteria,Other
BGC0000024,BGC0000024.fna,AJ575648.1,complete,bacteria,Polyketide
BGC0002290,BGC0002290.fna,MT109335.1,Unknown,fungi,Other
BGC0001655,BGC0001655_LP2006.fasta,NZ_ANAC01000010.1,Unknown,bacteria,RiPP
BGC0001967,MK047367.1.fasta,MK047367.1,Unknown,bacteria,NRP__Polyketide
BGC0002308,BGC0002308.fna,MK234900.1,Unknown,bacteria,Alkaloid__Polyketide
BGC0001411,BGC0001411.fna,AF285774.2,Unknown,bacteria,Saccharide
BGC0001136,BGC0001136.fasta,HM243222.1,complete,fungi,NRP__Polyketide
BGC0000996,frontalamide.fasta,GG657742.1,incomplete,bacteria,NRP__Polyketide
BGC0001948,BGC0001948.fna,MH201515.1,Unknown,bacteria,Other
BGC0000899,BGC0000899.fna,AF521878.1,Unknown,bacteria,Saccharide
BGC0000482,BGC0000482.fasta,EU290744.1,incomplete,bacteria,RiPP
BGC0000347,BGC0000347.fna,AM909652.1,Unknown,bacteria,NRP
BGC0000496,AmfS.fasta,AP009493.1,Unknown,bacteria,RiPP
BGC0000342,enniatin.fasta,Z18755.3,Unknown,fungi,NRP
BGC0001680,BGC0001680.fna,AFOF01000007.1,Unknown,bacteria,Other
BGC0000314,BGC0000314.fasta,NZ_AHCC01000002.1,complete,bacteria,NRP__Other__Polyketide
BGC0001176,streptomonomicin.fasta,JROO01000009.1,complete,bacteria,RiPP
BGC0000320,BGC0000320.fasta,DQ360825.1,complete,bacteria,NRP
BGC0000900,ferrichrome.fasta,BD306272.1,Unknown,fungi,
BGC0001743,BGC0001743_plantaricyclin.fasta,NDXC01000075.1,Unknown,bacteria,RiPP
BGC0002421,BGC0002421.fna,CP000271.1,Unknown,bacteria,NRP
BGC0000556,streptin.fasta,AB030831.1,Unknown,bacteria,RiPP
BGC0000464,xenoamicin.fasta,FO704550.1,complete,bacteria,NRP
BGC0002418,BGC0002418.fasta,CP004387.1,Unknown,bacteria,NRP__Polyketide
BGC0000158,BGC0000158.fasta,EU035755.1,complete,bacteria,Polyketide
BGC0000693,butirosin.fasta,AB097196.1,Unknown,bacteria,Saccharide
BGC0001027,BGC0001027.fasta,AP006618.1,Unknown,bacteria,NRP__Polyketide
BGC0000770,BGC0000770.fna,AY297047.1,Unknown,bacteria,Saccharide
BGC0002618,BGC0002618.fna,KC963408.1,Unknown,fungi,Terpene
BGC0000185,tartrolon.fasta,CP001614.2,Unknown,bacteria,Polyketide
BGC0001342,BGC0001342.fasta,GQ981381.1,Unknown,bacteria,NRP__Polyketide
BGC0002718,BGC0002718.fna,JABMCA010000006.1,Unknown,bacteria,NRP
BGC0001479,BGC0001479_nostamide_A.fasta,CP001037.1,complete,bacteria,NRP
BGC0002413,BGC0002413.fasta,KN150731.1,Unknown,bacteria,NRP
BGC0001291,enterocin_NKR-5-3B.fasta,LC068607.1,Unknown,bacteria,RiPP
BGC0000164,tetronomycin.fasta,AB193609.1,Unknown,bacteria,Polyketide
BGC0000715,BGC0000715.fna,EU255259.1,Unknown,bacteria,Saccharide
BGC0001574,BGC0001574_diisonitrile_antibiotic_SF2768.fasta,KY427327.1,Unknown,bacteria,NRP
BGC0000487,carnocyclin.fasta,EU624394.2,Unknown,bacteria,RiPP
BGC0001925,LC420052.1.fasta,LC420052.1,Unknown,bacteria,Alkaloid
BGC0001412,BGC0001412.fna,AF048749.1,Unknown,bacteria,Saccharide
BGC0000529,microbisporicin.fasta,HM536998.1,complete,bacteria,RiPP
BGC0002573,BGC0002573.fna,MK644118.1,Unknown,bacteria,Other
BGC0001881,BGC0001881.fna,MK801691.1,complete,fungi,NRP__Polyketide
BGC0001644,BGC0001644_lacunalides.fasta,CP007142.1,Unknown,bacteria,Polyketide
BGC0000933,BGC0000933.fna,KF313919.1,Unknown,bacteria,Other
BGC0001090,BGC0001090.fasta,CP000560.1,complete,bacteria,NRP__Polyketide
BGC0002258,BGC0002258.fna,LC462123.1,Unknown,fungi,Polyketide
BGC0000820,BGC0000820.fna,KF201694.1,complete,bacteria,Alkaloid
BGC0001161,BGC0001161.fasta,KF550301.1,complete,bacteria,Polyketide
BGC0000460,platinum_vulnibactin.fasta,AE016796.2,Unknown,bacteria,NRP
BGC0002455,LT797838.1.fasta,LT797838.1,Unknown,bacteria,Polyketide
BGC0001421,BGC0001421_myxochromide_B2.fasta,KX622591.1,complete,bacteria,NRP__Polyketide
BGC0001779,BGC0001779_siamycin.fasta,CP009313.1,Unknown,bacteria,RiPP
BGC0000864,BGC0000864.fna,AB025342.2,Unknown,bacteria,Other
BGC0000761,BGC0000761.fna,AB062506.2,Unknown,bacteria,Saccharide
BGC0000227,granaticin.fasta,AJ011500.1,complete,bacteria,Polyketide
BGC0001426,BGC0001426.fasta,KX622596.1,complete,bacteria,NRP__Polyketide
BGC0000984,delftibactin.fasta,CP000884.1,Unknown,bacteria,NRP__Polyketide
BGC0000649,BGC0000649.fna,AF272737.1,Unknown,bacteria,Terpene
BGC0000283,BGC0000283.fna,EF120454.2,complete,bacteria,Other
BGC0000809,AT2433.fasta,DQ297453.1,Unknown,bacteria,Alkaloid
BGC0001853,BGC0001853.fna,LR131959.1,complete,bacteria,NRP__Polyketide
BGC0001460,BGC0001460_decaplanin.fasta,AOHO01000074.1,complete,bacteria,NRP
BGC0002537,BGC0002537.fna,LC537469.1,Unknown,fungi,Polyketide__Terpene
BGC0001020,muraymycin.fasta,HQ257512.1,Unknown,bacteria,NRP__Polyketide
BGC0002282,MK830994.1.fasta,WBOF01000001.1,Unknown,bacteria,Other
BGC0002083,BGC0002083.fna,WITE01000004.1,complete,bacteria,Polyketide
BGC0000198,BGC0000198.fasta,NZ_AZXI01000002.1,complete,bacteria,Polyketide__Saccharide
BGC0000033,calicheamicin.fasta,AF497482.1,Unknown,bacteria,Polyketide
BGC0002072,LinearmycinA.fasta,CP011664.1,complete,bacteria,Polyketide
BGC0000620,BGC0000620.fasta,AB712393.1,Unknown,bacteria,RiPP
BGC0001039,pyridomycin.fasta,HM436809.1,Unknown,bacteria,NRP__Polyketide
BGC0001023,BGC0001023.fasta,AJ698723.2,complete,bacteria,NRP__Polyketide
BGC0002454,MT361594.1.fasta,MT361594.1,Unknown,bacteria,Polyketide
BGC0001368,BGC0001368.fasta,NZ_JOIB01000012.1,Unknown,bacteria,NRP
BGC0001154,BGC0001154.fasta,CP001700.1,complete,bacteria,Other
BGC0000269,SF2575.fasta,GQ409537.1,complete,bacteria,Polyketide__Saccharide
BGC0001763,BGC0001763_rufomycin.fasta,LC257593.1,Unknown,bacteria,NRP__Polyketide
BGC0000474,BGC0000474.fasta,AM931579.1,complete,bacteria,RiPP
BGC0000819,paraherquamide.fasta,JQ708195.1,complete,fungi,Alkaloid__NRP
BGC0002533,BGC0002533.fasta,KP100338.1,Unknown,bacteria,NRP__Polyketide
BGC0001771,BGC0001771_scleric_acid.fasta,NZ_JOBC01000043.1,Unknown,bacteria,NRP
BGC0002115,BGC0002115.fasta,CP004370.1,complete,bacteria,RiPP
BGC0001207,teixobactin.fasta,KP006601.1,Unknown,bacteria,NRP
BGC0001984,MN068049.1.fasta,MN068049.1,Unknown,bacteria,NRP
BGC0002647,BGC0002647.fna,CP012201.1,Unknown,bacteria,Alkaloid
BGC0002092,BGC0002092.fasta,MT080808.1,complete,bacteria,NRP
BGC0002240,BGC0002240.fna,JNNZ01000213.1,Unknown,fungi,Polyketide
BGC0001854,BGC0001854.fna,JOKZ01000220.1,complete,fungi,Polyketide
BGC0002747,BGC0002747.fasta,JABWDW010000010.1,Unknown,fungi,RiPP
BGC0000923,Paerucumarin.fasta,AF002222.1,Unknown,bacteria,Other
BGC0001340,BGC0001385.fasta,KU928136.1,complete,fungi,Polyketide
BGC0000104,mycophenolic_acid.fasta,HQ731031.1,complete,fungi,Polyketide__Terpene
BGC0001732,BGC0001732.fna,KJ721165.1,Unknown,bacteria,Other
BGC0002081,MK424349.1.fasta,MK424349.1,complete,bacteria,Polyketide
BGC0002275,BGC0002275.fna,KZ821395.1,Unknown,fungi,NRP__Polyketide
BGC0000468,BGC0000468.fasta,HE983629.1,complete,bacteria,RiPP
BGC0000618,BGC0000618.fasta,CP003583.1,Unknown,bacteria,RiPP
BGC0002472,BGC0002472.fna,NZ_BDFB01000007.1,Unknown,bacteria,NRP
BGC0002544,MT001874.1.fasta,MT001874.1,Unknown,bacteria,NRP
BGC0001776,BGC0001776.fna,KF280651.1,Unknown,fungi,Terpene
BGC0001526,BGC0001526_bartolosides_K.fasta,KX083339.1,Unknown,bacteria,Other
BGC0000235,BGC0000235.fasta,AGSW01000147.1,Unknown,bacteria,Polyketide
BGC0000376,JBIR-34.fasta,AB902962.1,Unknown,bacteria,NRP
BGC0002293,BGC0002293.fna,MN480430.1,Unknown,bacteria,NRP
BGC0001541,BGC0001541_cercosporin.fasta,LKMD01000100.1,Unknown,fungi,Polyketide
BGC0002685,BGC0002685.fna,ACVO01000001.1,Unknown,bacteria,NRP
BGC0001451,BGC0001451.fasta,NZ_LGTG01000643.1,Unknown,bacteria,NRP
BGC0000059,filipin.fasta,BA000030.3,Unknown,bacteria,Polyketide
BGC0002230,BGC0002230.fasta,MT127616.1,Unknown,fungi,NRP__Polyketide
BGC0002603,BGC0002603.fna,LC422695.1,Unknown,fungi,Polyketide
BGC0002358,BGC0002358.fna,CP004370.1,Unknown,bacteria,Polyketide
BGC0001028,nostopeptolide.fasta,AF204805.2,complete,bacteria,NRP__Polyketide
BGC0001552,BGC0001552_citrulassin_F.fasta,BA000030.3,Unknown,bacteria,RiPP
BGC0001825,BGC0001825_xenematides.fasta,LN681227.1,Unknown,bacteria,NRP
BGC0002267,BGC0002267.fna,CH476604.1,Unknown,fungi,Polyketide
BGC0001566,BGC0001566.fasta,KX682397.1,Unknown,bacteria,Polyketide
BGC0001919,LC375136.1.fasta,LC375136.1,Unknown,bacteria,NRP__Polyketide
BGC0001879,BGC0001879.fna,JTGH01000018.1,complete,bacteria,Other
BGC0002248,BGC0002248.fna,CP059868.1,Unknown,fungi,NRP__Terpene
BGC0002554,LC406090.1.fasta,LC406090.1,Unknown,bacteria,Alkaloid
BGC0001596,BGC0001596_fluostatins_M.fasta,NZ_CP010519.1,Unknown,bacteria,Polyketide
BGC0000936,BGC0000936.fasta,AF005404.2,Unknown,bacteria,Other
BGC0001517,BGC0001517_asperphenamate.fasta,NT_165937.1,Unknown,fungi,NRP
BGC0000661,BGC0000661.fna,CP001037.1,complete,bacteria,Terpene
BGC0000211,chrysomycin.fasta,FN565166.1,Unknown,bacteria,Polyketide
BGC0002191,BGC0002191.fna,CM000575.1,Unknown,fungi,Polyketide
BGC0002451,BGC0002451.fasta,MN624145.1,Unknown,bacteria,Polyketide
BGC0001844,BGC0001844.fna,NC_014718.1,complete,bacteria,NRP
BGC0001878,BK010852.1.fasta,BK010852.1,Unknown,bacteria,NRP__Polyketide
BGC0002333,MW175861.1.fasta,MW175861.1,Unknown,bacteria,Polyketide
BGC0002004,BGC0002004.fasta,NZ_CP023737.1,Unknown,bacteria,RiPP
BGC0000844,BGC0000844.fna,AY258009.2,Unknown,bacteria,Other
BGC0002107,BGC0002107.fna,AE007870.2,Unknown,bacteria,NRP__Polyketide
BGC0001298,BGC0001298.fasta,KF683117.1,Unknown,bacteria,Polyketide
BGC0002117,BGC0002117.fasta,WJPH01000003.1,Unknown,bacteria,NRP
BGC0000293,acetylaszonalenin.fasta,DS027698.1,Unknown,fungi,NRP
BGC0002174,BGC0002174.fna,LC517046.1,Unknown,fungi,NRP
BGC0000794,BGC0000794.fna,AF328862.2,Unknown,bacteria,Saccharide
BGC0001327,BGC0001327_Rakicidin_B.fasta,NZ_JOEU01000001.1,complete,bacteria,NRP__Polyketide
BGC0001089,bacillaene.fasta,AJ634060.2,complete,bacteria,NRP__Polyketide
BGC0000885,BGC0000885.fasta,AB530136.1,Unknown,bacteria,Other
BGC0002373,BGC0002373.fna,MW590581.1,Unknown,bacteria,NRP
BGC0001511,BGC0001511_ansamitocin_P_3.fasta,KY489977.1,Unknown,bacteria,Polyketide
BGC0002071,BGC0002071.fasta,NZ_PHSU01000004.1,complete,bacteria,NRP
BGC0001621,BGC0001621_imizoquins.fasta,NW_002477244.1,Unknown,fungi,NRP
BGC0000029,BE-14106.fasta,FJ872523.1,complete,bacteria,Polyketide
BGC0000608,BGC0000608.fasta,HM236314.1,Unknown,bacteria,RiPP
BGC0001030,BGC0001030.fasta,MG701895.1,Unknown,fungi,NRP__Polyketide
BGC0001617,BGC0001617.fna,NW_006763134.1,Unknown,fungi,Terpene
BGC0000451,BGC0000451.fasta,CP001614.2,Unknown,bacteria,NRP
BGC0002670,BGC0002670.fna,CM000596.1,Unknown,fungi,Other
BGC0000111,neocarzilin.fasta,AB097904.1,Unknown,bacteria,Polyketide
BGC0000846,tabtoxin.fasta,DQ187985.1,Unknown,bacteria,Other
BGC0000028,bafilomycin.fasta,GU390405.1,complete,bacteria,Polyketide
BGC0000853,BGC0000853.fasta,AY524544.1,Unknown,bacteria,Other
BGC0002250,BGC0002250.fna,DS231617.1,Unknown,fungi,NRP__Polyketide
BGC0000321,chaetocin.fasta,KF496217.1,Unknown,fungi,NRP
BGC0001014,micacocidin.fasta,AL646052.1,complete,bacteria,NRP__Polyketide
BGC0001240,BGC0001240.fasta,JELW01000052.1,Unknown,fungi,NRP
BGC0000381,BGC0000381.fasta,AE017333.1,Unknown,bacteria,NRP
BGC0002283,BGC0002283.fna,RBLL01000001.1,Unknown,bacteria,Terpene
BGC0000471,viridisamide.fasta,CP003614.1,complete,bacteria,RiPP
BGC0002309,BGC0002309.fna,FQ859185.1,Unknown,bacteria,Terpene
BGC0000925,BGC0000925.fna,AY271621.1,Unknown,bacteria,Other
BGC0000284,BGC0000284.fasta,CP001157.1,Unknown,bacteria,Polyketide
BGC0002367,BGC0002367.fna,FN554889.1,Unknown,bacteria,NRP
BGC0000754,BGC0000754.fna,FJ965540.1,Unknown,bacteria,Saccharide
BGC0001892,BGC0001892.fna,CP009805.1,Unknown,fungi,Polyketide
BGC0002259,BGC0002259.fna,JH126399.1,Unknown,fungi,NRP__Polyketide
BGC0000628,lactocillin.fasta,ACGO02000004.1,complete,bacteria,RiPP
BGC0000759,BGC0000759.fna,EU026118.1,Unknown,bacteria,Saccharide
BGC0001273,BGC0001273.fasta,AY540947.1,Unknown,fungi,Polyketide
BGC0001733,BGC0001733_PcpA.fasta,NC_019689.1,Unknown,bacteria,RiPP
BGC0002708,BGC0002708.fna,JH711575.1,Unknown,fungi,Terpene
BGC0000506,entianin.fasta,HQ871873.1,complete,bacteria,RiPP
BGC0000709,neomycin.fasta,AJ629247.1,Unknown,bacteria,Saccharide
BGC0001830,rosamicin.fasta,KP997155.1,Unknown,bacteria,Polyketide
BGC0002508,MT543149.1.fasta,MT543149.1,Unknown,bacteria,Alkaloid
BGC0002349,BGC0002349.fna,CP073318.1,Unknown,bacteria,Polyketide__Saccharide
BGC0001475,BGC0001475.fna,NT_165929.1,Unknown,fungi,Terpene
BGC0002035,BGC0002035.fna,RQWH01000002.1,Unknown,fungi,NRP__Polyketide
BGC0000138,rimocidin.fasta,AY442225.1,Unknown,bacteria,Polyketide
BGC0000721,tobramycin.fasta,AJ810851.1,Unknown,bacteria,Saccharide
BGC0000396,BGC0000396.fasta,JF342711.1,Unknown,bacteria,NRP
BGC0000001,abyssomicin.fasta,JF752342.1,complete,bacteria,Polyketide
BGC0000543,pep5.fasta,Z49865.1,Unknown,bacteria,RiPP
BGC0001047,BGC0001047.fasta,AJ548826.1,Unknown,bacteria,NRP__Polyketide
BGC0002284,BGC0002284.fna,CP023720.1,Unknown,bacteria,Other
BGC0002000,BGC0002000.fna,NZ_AOPZ01000074.1,Unknown,bacteria,Polyketide
BGC0000312,bassianolide.fasta,FJ439897.1,Unknown,fungi,NRP
BGC0002090,BGC0002090.fasta,JACERG010000004.1,complete,bacteria,NRP__Polyketide
BGC0000877,Polyoxin.fasta,EU158805.1,Unknown,bacteria,Other
BGC0001098,iturin.fasta,AB050629.1,Unknown,bacteria,NRP__Polyketide
BGC0000439,taromycin.fasta,KF301601.1,complete,bacteria,NRP
BGC0000353,BGC0000353.fasta,AF082100.1,Unknown,bacteria,NRP
BGC0002328,BGC0002328.fasta,CP001348.1,Unknown,bacteria,RiPP
BGC0001671,BGC0001671.fna,KY452017.1,Unknown,bacteria,NRP
BGC0001947,BGC0001947.fna,MH190222.1,Unknown,bacteria,Saccharide
BGC0001544,BGC0001544_chlorflavonin.fasta,MSFM01000001.1,Unknown,fungi,NRP__Polyketide
BGC0001001,AY522504.1.fasta,AY522504.1,complete,bacteria,NRP__Polyketide
BGC0000026,BGC0000026.fasta,AF333038.2,incomplete,bacteria,Saccharide
BGC0002502,BGC0002502.fasta,HQ622717.1,Unknown,fungi,Polyketide
BGC0000516,geobacillin_II.fasta,ABVH01000020.1,complete,bacteria,RiPP
BGC0000416,BGC0000416.fasta,FN667742.1,complete,bacteria,NRP
BGC0000658,BGC0000658.fna,AP009493.1,Unknown,bacteria,Terpene
BGC0000883,arginomycin.fasta,KC181124.1,Unknown,bacteria,Other
BGC0001290,BGC0001290.fasta,BN001307.1,Unknown,fungi,NRP
BGC0002679,BGC0002679.fna,AE016825.1,Unknown,bacteria,NRP
BGC0000099,monascorubrin.fasta,HM070047.1,Unknown,fungi,Polyketide
BGC0000066,geldanamycin.fasta,AY179507.1,Unknown,bacteria,Polyketide
BGC0001721,BGC0001721_ornibactin.fasta,KY523076.1,Unknown,bacteria,NRP
BGC0000500,carnolycin.fasta,KF573751.1,Unknown,bacteria,RiPP
BGC0000751,BGC0000751.fna,AY496881.1,Unknown,bacteria,Saccharide
BGC0002503,MW160162.1.fasta,MW160162.1,Unknown,bacteria,NRP__Polyketide
BGC0002372,MW452943.1.fasta,MW452943.1,Unknown,bacteria,Alkaloid__Polyketide__Terpene
BGC0001143,BGC0001143.fasta,ACJE01000001.1,Unknown,fungi,Polyketide
BGC0002033,BGC0002033.fna,NZ_CP012382.1,Unknown,bacteria,Polyketide
BGC0000979,BGC0000979.fasta,GQ385959.1,Unknown,bacteria,NRP__Polyketide
BGC0001625,BGC0001625_isofuranonaphthoquinone.fasta,KX358898.1,Unknown,bacteria,Polyketide
BGC0002285,BGC0002285.fasta,MKCP01000045.1,Unknown,bacteria,RiPP
BGC0002069,BGC0002069.fna,VCNJ01000015.1,complete,bacteria,Other
BGC0001474,BGC0001474_thiopeptin.fasta,PYBW01000040.1,complete,bacteria,RiPP
BGC0002410,BGC0002410.fna,JADBID010000001.1,Unknown,bacteria,NRP
BGC0000048,dothistromin.fasta,DQ149246.3,Unknown,fungi,Polyketide
BGC0001440,BGC0001440.fna,KY249117.1,complete,bacteria,Other
BGC0000166,tylactone.fasta,U78289.1,Unknown,bacteria,Polyketide
BGC0002711,BGC0002711.fna,CP001037.1,Unknown,bacteria,Polyketide
BGC0001141,BGC0001141.fasta,KJ728786.1,complete,fungi,Polyketide
BGC0000573,caulonodin.fasta,CP000928.1,Unknown,bacteria,RiPP
BGC0001679,BGC0001679_N_acetyltryptophan.fasta,BN001303.1,Unknown,fungi,NRP
BGC0001852,BGC0001852.fna,NZ_JOBX01000002.1,complete,bacteria,Polyketide__Saccharide
BGC0001153,BGC0001153.fasta,JN660148.1,Unknown,bacteria,NRP
BGC0002305,BGC0002305.fasta,MN509302.1,Unknown,bacteria,Other
BGC0001715,octapeptin_from_b_circulan_ATCC31805.fasta,LN999013.1,Unknown,bacteria,NRP
BGC0002345,BGC0002345.fna,CABVHD010000039.1,Unknown,bacteria,Other
BGC0000908,BGC0000908.fasta,AB070938.1,Unknown,bacteria,Other
BGC0000818,notoamide.fasta,JQ708194.1,complete,fungi,NRP
BGC0001999,BGC0001999.fna,NZ_ABLD01000016.1,Unknown,bacteria,NRP
BGC0001858,BGC0001858.fna,CH445332.1,Unknown,fungi,Polyketide
BGC0002238,BGC0002238.fna,AP007162.1,Unknown,fungi,Polyketide
BGC0001267,BGC0001267.fna,EU006773.1,Unknown,fungi,Terpene
BGC0002448,BGC0002448.fna,LC535008.1,Unknown,bacteria,NRP
